ID=1, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=197, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=36, Loja=Loja A, PosicaoEsteiraLoja=1, ClienteID=8
ID=1, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=2, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=5, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=19
ID=7, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=6, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=7
ID=9, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=8, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=14
ID=12, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=11, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=8
ID=14, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=14, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=11
ID=17, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=16, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=19, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=18, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=20
ID=22, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=21, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=7
ID=24, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=23, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=19
ID=29, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=28, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=8
ID=39, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=38, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=14
ID=41, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=20
ID=44, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=3, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=2
ID=46, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=5, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=10
ID=49, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=8, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=19
ID=51, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=10, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=54, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=13, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=59, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=18, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=61, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=20, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=18
ID=63, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=22, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=16
ID=66, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=24, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=11
ID=68, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=27, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=19
ID=71, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=30, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=2
ID=73, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=32, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=15
ID=77, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=36, Loja=Loja A, PosicaoEsteiraLoja=5, ClienteID=10
ID=79, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=38, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=14
ID=81, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=84, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=3, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=85, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=4, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=17
ID=88, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=7, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=4
ID=90, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=9, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=1
ID=93, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=12, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=11
ID=1, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=7, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=5, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=19
ID=9, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=8, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=12, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=10, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=17
ID=14, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=13, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=10
ID=16, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=15, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=13
ID=18, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=17, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=21, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=20, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=12
ID=24, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=23, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=1
ID=30, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=29, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=37, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=36, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=13
ID=39, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=38, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=41, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=12
ID=43, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=2, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=15
ID=45, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=4, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=2
ID=48, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=7, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=18
ID=52, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=11, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=5
ID=54, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=13, Loja=Loja A, PosicaoEsteiraLoja=17, ClienteID=19
ID=60, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=19, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=12
ID=64, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=23, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=13
ID=66, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=25, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=7
ID=69, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=28, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=4
ID=71, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=30, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=8
ID=76, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=35, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=18
ID=78, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=37, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=13
ID=85, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=4, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=15
ID=86, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=5, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=20
ID=89, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=8, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=5
ID=91, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=10, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=93, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=12, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=16
ID=95, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=14, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=98, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=17, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=100, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=19, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=20
ID=2, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=1, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=5, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=4, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=17
ID=7, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=6, Loja=Loja A, PosicaoEsteiraLoja=2, ClienteID=6
ID=8, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=7, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=15
ID=11, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=10, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=15, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=12, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=14
ID=12, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=14, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=10
ID=16, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=16, Loja=Loja A, PosicaoEsteiraLoja=7, ClienteID=12
ID=20, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=19, Loja=Loja A, PosicaoEsteiraLoja=8, ClienteID=4
ID=24, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=23, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=27, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=26, Loja=Loja A, PosicaoEsteiraLoja=10, ClienteID=3
ID=29, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=28, Loja=Loja A, PosicaoEsteiraLoja=11, ClienteID=20
ID=31, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=30, Loja=Loja A, PosicaoEsteiraLoja=12, ClienteID=12
ID=36, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=35, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=4
ID=39, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=38, Loja=Loja A, PosicaoEsteiraLoja=14, ClienteID=12
ID=44, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=3, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=16
ID=46, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=5, Loja=Loja A, PosicaoEsteiraLoja=16, ClienteID=4
ID=48, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=7, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=17
ID=52, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=11, Loja=Loja A, PosicaoEsteiraLoja=18, ClienteID=20
ID=54, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=13, Loja=Loja A, PosicaoEsteiraLoja=19, ClienteID=2
ID=56, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=15, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=16
ID=58, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=17, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=4
ID=62, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=21, Loja=Loja A, PosicaoEsteiraLoja=2, ClienteID=3
ID=64, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=23, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=10
ID=68, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=27, Loja=Loja A, PosicaoEsteiraLoja=4, ClienteID=7
ID=69, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=28, Loja=Loja A, PosicaoEsteiraLoja=5, ClienteID=2
ID=76, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=35, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=14
ID=78, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=37, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=5
ID=84, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=3, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=86, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=5, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=18
ID=88, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=7, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=17
ID=90, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=9, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=20
ID=95, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=14, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=1
ID=97, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=16, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=14
ID=99, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=18, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=18
ID=3, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=1, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=5, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=4, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=18
ID=8, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=7, Loja=Loja A, PosicaoEsteiraLoja=2, ClienteID=4
ID=11, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=10, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=17
ID=15, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=14, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=5
ID=18, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=17, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=12
ID=20, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=19, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=1
ID=22, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=21, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=30, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=29, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=15
ID=33, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=32, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=5
ID=35, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=34, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=12
ID=39, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=38, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=1
ID=40, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=39, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=14
ID=42, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=1, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=18
ID=46, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=4, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=15
ID=55, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=15, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=7
ID=57, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=16, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=12
ID=59, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=18, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=18
ID=61, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=20, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=1
ID=63, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=22, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=15
ID=66, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=25, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=5
ID=68, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=27, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=7
ID=70, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=29, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=72, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=31, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=73, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=33, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=17
ID=77, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=36, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=79, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=38, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=12
ID=85, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=4, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=4
ID=86, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=6, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=89, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=8, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=19
ID=93, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=12, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=1
ID=95, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=14, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=5
ID=100, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=19, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=10
ID=1, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=7
ID=4, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=5, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=18
ID=12, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=10, Loja=Loja A, PosicaoEsteiraLoja=2, ClienteID=10
ID=19, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=18, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=14
ID=21, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=20, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=16
ID=24, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=22, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=20
ID=27, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=26, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=29, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=28, Loja=Loja A, PosicaoEsteiraLoja=7, ClienteID=15
ID=31, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=30, Loja=Loja A, PosicaoEsteiraLoja=8, ClienteID=10
ID=35, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=34, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=20
ID=37, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=36, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=8
ID=41, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=11, ClienteID=3
ID=46, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=5, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=11
ID=3, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=2, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=4, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=3, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=18
ID=9, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=8, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=12, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=11, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=16
ID=22, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=21, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=10
ID=24, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=23, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=2
ID=26, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=25, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=12
ID=28, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=28, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=20
ID=36, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=35, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
